,Vu,gaut,Intervals
2265,0.149,0,7.129
2266,0.149,0,7.365
2267,0.149,0,7.646
2268,0.149,0,7.99
2269,0.149,0,8.427
2270,0.149,0,9.013
2271,0.149,0,9.883
2272,0.149,0,11.502
2273,0.15,0,5.399
2274,0.15,0,5.453
2275,0.15,0,5.51
2276,0.15,0,5.571
2277,0.15,0,5.634
2278,0.15,0,5.703
2279,0.15,0,5.775
2280,0.15,0,5.853
2281,0.15,0,5.938
2282,0.15,0,6.027
2283,0.15,0,6.126
2284,0.15,0,6.234
2285,0.15,0,6.35
2286,0.15,0,6.481
2287,0.15,0,6.626
2288,0.15,0,6.788
2289,0.15,0,6.974
2290,0.15,0,7.187
2291,0.15,0,7.438
2292,0.15,0,7.739
2293,0.15,0,8.112
2294,0.15,0,8.595
2295,0.15,0,9.267
2296,0.15,0,10.336
2297,0.15,0,12.843
2298,0.15,0,131.884
2299,0.15,0,5.06
2300,0.15,0,5.088
2301,0.15,0,5.126
2302,0.15,0,5.167
2303,0.15,0,5.209
2304,0.15,0,5.253
2305,0.15,0,5.3
2306,0.15,0,5.348
2307,0.15,0,5.399
2308,0.15,0,5.454
2309,0.15,0,5.51
2310,0.15,0,5.57
2311,0.15,0,5.634
2312,0.15,0,5.703
2313,0.15,0,5.775
2314,0.15,0,5.854
2315,0.15,0,5.937
2316,0.15,0,6.028
2317,0.15,0,6.126
2318,0.15,0,6.233
2319,0.15,0,6.351
2320,0.15,0,6.481
2321,0.15,0,6.625
2322,0.15,0,6.789
2323,0.15,0,6.973
2324,0.15,0,7.187
2325,0.15,0,7.438
2326,0.15,0,7.739
2327,0.15,0,8.112
2328,0.15,0,8.595
2329,0.15,0,9.268
2330,0.15,0,10.335
2331,0.15,0,12.843
2332,0.15,0,131.884
2333,0.15,0,5.06
2334,0.15,0,5.088
2335,0.15,0,5.126
2336,0.15,0,5.167
2337,0.15,0,5.209
2338,0.15,0,5.254
2339,0.15,0,5.299
2340,0.15,0,5.348
2341,0.15,0,5.4
2342,0.15,0,5.453
2343,0.15,0,5.51
2344,0.15,0,5.57
2345,0.15,0,5.635
2346,0.15,0,5.702
2347,0.15,0,5.775
2348,0.15,0,5.854
2349,0.15,0,5.937
2350,0.15,0,6.028
2351,0.15,0,6.126
2352,0.15,0,6.233
2353,0.15,0,6.351
2354,0.15,0,6.481
2355,0.15,0,6.625
2356,0.15,0,6.789
2357,0.15,0,6.973
2358,0.15,0,7.188
2359,0.15,0,7.438
2360,0.15,0,7.738
2361,0.15,0,8.112
2362,0.15,0,8.596
2363,0.15,0,9.267
2364,0.15,0,10.335
2365,0.15,0,12.843
2366,0.151,0,5.952
2367,0.151,0,6.044
2368,0.151,0,6.145
2369,0.151,0,6.256
2370,0.151,0,6.376
2371,0.151,0,6.511
2372,0.151,0,6.661
2373,0.151,0,6.83
2374,0.151,0,7.024
2375,0.151,0,7.249
2376,0.151,0,7.515
2377,0.151,0,7.839
2378,0.151,0,8.245
2379,0.151,0,8.785
2380,0.151,0,9.569
2381,0.151,0,10.943
2382,0.151,0,136.258
2383,0.151,0,5.061
2384,0.151,0,5.09
2385,0.151,0,5.128
2386,0.151,0,5.17
2387,0.151,0,5.212
2388,0.151,0,5.256
2389,0.151,0,5.303
2390,0.151,0,5.353
2391,0.151,0,5.404
2392,0.151,0,5.459
2393,0.151,0,5.517
2394,0.151,0,5.578
2395,0.151,0,5.643
2396,0.151,0,5.712
2397,0.151,0,5.787
2398,0.151,0,5.866
2399,0.151,0,5.952
2400,0.151,0,6.044
2401,0.151,0,6.145
2402,0.151,0,6.255
2403,0.151,0,6.377
2404,0.151,0,6.511
2405,0.151,0,6.661
2406,0.151,0,6.83
2407,0.151,0,7.024
2408,0.151,0,7.249
2409,0.151,0,7.515
2410,0.151,0,7.838
2411,0.151,0,8.245
2412,0.151,0,8.786
2413,0.151,0,9.568
2414,0.151,0,10.944
2415,0.151,0,136.258
2416,0.151,0,5.061
2417,0.151,0,5.09
2418,0.151,0,5.128
2419,0.151,0,5.169
2420,0.151,0,5.212
2421,0.151,0,5.257
2422,0.151,0,5.303
2423,0.151,0,5.353
2424,0.151,0,5.404
2425,0.151,0,5.459
2426,0.151,0,5.517
2427,0.151,0,5.578
2428,0.151,0,5.643
2429,0.151,0,5.712
2430,0.151,0,5.787
2431,0.151,0,5.866
2432,0.151,0,5.951
2433,0.151,0,6.045
2434,0.151,0,6.145
2435,0.151,0,6.255
2436,0.151,0,6.377
2437,0.151,0,6.511
2438,0.151,0,6.66
2439,0.151,0,6.831
2440,0.151,0,7.024
2441,0.151,0,7.249
2442,0.151,0,7.515
2443,0.151,0,7.838
2444,0.151,0,8.245
2445,0.151,0,8.785
2446,0.151,0,9.569
2447,0.151,0,10.944
2448,0.152,0,5.966
2449,0.152,0,6.061
2450,0.152,0,6.165
2451,0.152,0,6.278
2452,0.152,0,6.403
2453,0.152,0,6.541
2454,0.152,0,6.697
2455,0.152,0,6.874
2456,0.152,0,7.077
2457,0.152,0,7.314
2458,0.152,0,7.597
2459,0.152,0,7.946
2460,0.152,0,8.392
2461,0.152,0,9.001
2462,0.152,0,9.938
2463,0.152,0,11.863
2464,0.152,0,133.128
2465,0.152,0,5.063
2466,0.152,0,5.091
2467,0.152,0,5.13
2468,0.152,0,5.172
2469,0.152,0,5.214
2470,0.152,0,5.26
2471,0.152,0,5.307
2472,0.152,0,5.357
2473,0.152,0,5.41
2474,0.152,0,5.465
2475,0.152,0,5.523
2476,0.152,0,5.586
2477,0.152,0,5.651
2478,0.152,0,5.723
2479,0.152,0,5.798
2480,0.152,0,5.878
2481,0.152,0,5.967
2482,0.152,0,6.061
2483,0.152,0,6.165
2484,0.152,0,6.278
2485,0.152,0,6.403
2486,0.152,0,6.541
2487,0.152,0,6.697
2488,0.152,0,6.874
2489,0.152,0,7.077
2490,0.152,0,7.314
2491,0.152,0,7.597
2492,0.152,0,7.946
2493,0.152,0,8.391
2494,0.152,0,9.002
2495,0.152,0,9.937
2496,0.152,0,11.864
2497,0.152,0,133.128
2498,0.152,0,5.062
2499,0.152,0,5.092
2500,0.152,0,5.13
2501,0.152,0,5.172
2502,0.152,0,5.214
2503,0.152,0,5.26
2504,0.152,0,5.307
2505,0.152,0,5.357
2506,0.152,0,5.41
2507,0.152,0,5.465
2508,0.152,0,5.523
2509,0.152,0,5.586
2510,0.152,0,5.651
2511,0.152,0,5.723
2512,0.152,0,5.797
2513,0.152,0,5.879
2514,0.152,0,5.967
2515,0.152,0,6.061
2516,0.152,0,6.165
2517,0.152,0,6.278
2518,0.152,0,6.402
2519,0.152,0,6.542
2520,0.152,0,6.697
2521,0.152,0,6.874
2522,0.152,0,7.077
2523,0.152,0,7.314
2524,0.152,0,7.597
2525,0.152,0,7.946
2526,0.152,0,8.391
2527,0.152,0,9.002
2528,0.152,0,9.937
2529,0.152,0,11.864
2530,0.153,0,5.661
2531,0.153,0,5.732
2532,0.153,0,5.809
2533,0.153,0,5.892
2534,0.153,0,5.982
2535,0.153,0,6.078
2536,0.153,0,6.185
2537,0.153,0,6.301
2538,0.153,0,6.43
2539,0.153,0,6.573
2540,0.153,0,6.735
2541,0.153,0,6.919
2542,0.153,0,7.131
2543,0.153,0,7.383
2544,0.153,0,7.685
2545,0.153,0,8.062
2546,0.153,0,8.554
2547,0.153,0,9.253
2548,0.153,0,10.408
2549,0.153,0,13.773
2550,0.153,0,133.539
2551,0.153,0,5.063
2552,0.153,0,5.093
2553,0.153,0,5.132
2554,0.153,0,5.174
2555,0.153,0,5.218
2556,0.153,0,5.263
2557,0.153,0,5.311
2558,0.153,0,5.361
2559,0.153,0,5.415
2560,0.153,0,5.471
2561,0.153,0,5.53
2562,0.153,0,5.593
2563,0.153,0,5.661
2564,0.153,0,5.732
2565,0.153,0,5.809
2566,0.153,0,5.892
2567,0.153,0,5.982
2568,0.153,0,6.078
2569,0.153,0,6.185
2570,0.153,0,6.301
2571,0.153,0,6.43
2572,0.153,0,6.573
2573,0.153,0,6.735
2574,0.153,0,6.919
2575,0.153,0,7.131
2576,0.153,0,7.383
2577,0.153,0,7.685
2578,0.153,0,8.061
2579,0.153,0,8.555
2580,0.153,0,9.253
2581,0.153,0,10.408
2582,0.153,0,13.773
2583,0.153,0,133.538
2584,0.153,0,5.064
2585,0.153,0,5.093
2586,0.153,0,5.132
2587,0.153,0,5.174
2588,0.153,0,5.218
2589,0.153,0,5.263
2590,0.153,0,5.311
2591,0.153,0,5.361
2592,0.153,0,5.415
2593,0.153,0,5.471
2594,0.153,0,5.53
2595,0.153,0,5.593
2596,0.153,0,5.66
2597,0.153,0,5.733
2598,0.153,0,5.809
2599,0.153,0,5.892
2600,0.153,0,5.982
2601,0.153,0,6.078
2602,0.153,0,6.185
2603,0.153,0,6.301
2604,0.153,0,6.429
2605,0.153,0,6.574
2606,0.153,0,6.734
2607,0.153,0,6.919
2608,0.153,0,7.132
2609,0.153,0,7.383
2610,0.153,0,7.685
2611,0.153,0,8.061
2612,0.153,0,8.555
2613,0.153,0,9.253
2614,0.153,0,10.408
2615,0.153,0,13.773
2616,0.154,0,6.773
2617,0.154,0,6.966
2618,0.154,0,7.19
2619,0.154,0,7.455
2620,0.154,0,7.778
2621,0.154,0,8.189
2622,0.154,0,8.738
2623,0.154,0,9.551
2624,0.154,0,11.053
2625,0.154,0,135.03
2626,0.154,0,5.065
2627,0.154,0,5.094
2628,0.154,0,5.134
2629,0.154,0,5.177
2630,0.154,0,5.22
2631,0.154,0,5.266
2632,0.154,0,5.315
2633,0.154,0,5.366
2634,0.154,0,5.42
2635,0.154,0,5.477
2636,0.154,0,5.537
2637,0.154,0,5.601
2638,0.154,0,5.669
2639,0.154,0,5.743
2640,0.154,0,5.821
2641,0.154,0,5.905
2642,0.154,0,5.997
2643,0.154,0,6.096
2644,0.154,0,6.205
2645,0.154,0,6.324
2646,0.154,0,6.458
2647,0.154,0,6.606
2648,0.154,0,6.773
2649,0.154,0,6.966
2650,0.154,0,7.19
2651,0.154,0,7.455
2652,0.154,0,7.779
2653,0.154,0,8.188
2654,0.154,0,8.738
2655,0.154,0,9.551
2656,0.154,0,11.053
2657,0.154,0,135.03
2658,0.154,0,5.065
2659,0.154,0,5.094
2660,0.154,0,5.134
2661,0.154,0,5.177
2662,0.154,0,5.22
2663,0.154,0,5.267
2664,0.154,0,5.314
2665,0.154,0,5.366
2666,0.154,0,5.42
2667,0.154,0,5.477
2668,0.154,0,5.537
2669,0.154,0,5.601
2670,0.154,0,5.669
2671,0.154,0,5.743
2672,0.154,0,5.821
2673,0.154,0,5.905
2674,0.154,0,5.997
2675,0.154,0,6.096
2676,0.154,0,6.205
2677,0.154,0,6.324
2678,0.154,0,6.458
2679,0.154,0,6.606
2680,0.154,0,6.773
2681,0.154,0,6.966
2682,0.154,0,7.19
2683,0.154,0,7.455
2684,0.154,0,7.779
2685,0.154,0,8.188
2686,0.154,0,8.738
2687,0.154,0,9.551
2688,0.154,0,11.054
2689,0.154,0,135.029
2690,0.154,0,5.065
2691,0.154,0,5.094
2692,0.154,0,5.134
2693,0.154,0,5.177
2694,0.155,0,6.64
2695,0.155,0,6.814
2696,0.155,0,7.015
2697,0.155,0,7.25
2698,0.155,0,7.532
2699,0.155,0,7.879
2700,0.155,0,8.328
2701,0.155,0,8.946
2702,0.155,0,9.915
2703,0.155,0,12.073
2704,0.155,0,134.741
2705,0.155,0,5.066
2706,0.155,0,5.096
2707,0.155,0,5.137
2708,0.155,0,5.178
2709,0.155,0,5.224
2710,0.155,0,5.269
2711,0.155,0,5.319
2712,0.155,0,5.371
2713,0.155,0,5.425
2714,0.155,0,5.482
2715,0.155,0,5.544
2716,0.155,0,5.609
2717,0.155,0,5.679
2718,0.155,0,5.752
2719,0.155,0,5.833
2720,0.155,0,5.919
2721,0.155,0,6.012
2722,0.155,0,6.114
2723,0.155,0,6.226
2724,0.155,0,6.349
2725,0.155,0,6.485
2726,0.155,0,6.64
2727,0.155,0,6.814
2728,0.155,0,7.015
2729,0.155,0,7.25
2730,0.155,0,7.532
2731,0.155,0,7.879
2732,0.155,0,8.328
2733,0.155,0,8.946
2734,0.155,0,9.915
2735,0.155,0,12.073
2736,0.155,0,134.741
2737,0.155,0,5.066
2738,0.155,0,5.096
2739,0.155,0,5.137
2740,0.155,0,5.178
2741,0.155,0,5.224
2742,0.155,0,5.269
2743,0.155,0,5.319
2744,0.155,0,5.371
2745,0.155,0,5.425
2746,0.155,0,5.482
2747,0.155,0,5.544
2748,0.155,0,5.609
2749,0.155,0,5.678
2750,0.155,0,5.753
2751,0.155,0,5.833
2752,0.155,0,5.919
2753,0.155,0,6.012
2754,0.155,0,6.114
2755,0.155,0,6.226
2756,0.155,0,6.349
2757,0.155,0,6.485
2758,0.155,0,6.64
2759,0.155,0,6.814
2760,0.155,0,7.015
2761,0.155,0,7.25
2762,0.155,0,7.532
2763,0.155,0,7.879
2764,0.155,0,8.328
2765,0.155,0,8.946
2766,0.155,0,9.915
2767,0.155,0,12.073
2768,0.155,0,134.741
2769,0.155,0,5.066
2770,0.156,0,6.133
2771,0.156,0,6.246
2772,0.156,0,6.374
2773,0.156,0,6.515
2774,0.156,0,6.674
2775,0.156,0,6.856
2776,0.156,0,7.066
2777,0.156,0,7.314
2778,0.156,0,7.614
2779,0.156,0,7.988
2780,0.156,0,8.481
2781,0.156,0,9.186
2782,0.156,0,10.381
2783,0.156,0,14.59
2784,0.156,0,135.358
2785,0.156,0,5.067
2786,0.156,0,5.098
2787,0.156,0,5.138
2788,0.156,0,5.181
2789,0.156,0,5.226
2790,0.156,0,5.274
2791,0.156,0,5.322
2792,0.156,0,5.375
2793,0.156,0,5.431
2794,0.156,0,5.488
2795,0.156,0,5.551
2796,0.156,0,5.617
2797,0.156,0,5.687
2798,0.156,0,5.764
2799,0.156,0,5.844
2800,0.156,0,5.933
2801,0.156,0,6.028
2802,0.156,0,6.132
2803,0.156,0,6.247
2804,0.156,0,6.374
2805,0.156,0,6.515
2806,0.156,0,6.674
2807,0.156,0,6.856
2808,0.156,0,7.066
2809,0.156,0,7.314
2810,0.156,0,7.613
2811,0.156,0,7.989
2812,0.156,0,8.481
2813,0.156,0,9.186
2814,0.156,0,10.381
2815,0.156,0,14.59
2816,0.156,0,135.358
2817,0.156,0,5.067
2818,0.156,0,5.097
2819,0.156,0,5.139
2820,0.156,0,5.181
2821,0.156,0,5.226
2822,0.156,0,5.273
2823,0.156,0,5.323
2824,0.156,0,5.375
2825,0.156,0,5.43
2826,0.156,0,5.489
2827,0.156,0,5.551
2828,0.156,0,5.617
2829,0.156,0,5.687
2830,0.156,0,5.763
2831,0.156,0,5.845
2832,0.156,0,5.932
2833,0.156,0,6.028
2834,0.156,0,6.133
2835,0.156,0,6.247
2836,0.156,0,6.373
2837,0.156,0,6.515
2838,0.156,0,6.674
2839,0.156,0,6.856
2840,0.156,0,7.066
2841,0.156,0,7.314
2842,0.156,0,7.614
2843,0.156,0,7.988
2844,0.156,0,8.481
2845,0.156,0,9.187
2846,0.156,0,10.38
2847,0.156,0,14.59
2848,0.157,0,7.701
2849,0.157,0,8.106
2850,0.157,0,8.653
2851,0.157,0,9.47
2852,0.157,0,11.02
2853,0.157,0,136.523
2854,0.157,0,5.068
2855,0.157,0,5.1
2856,0.157,0,5.14
2857,0.157,0,5.183
2858,0.157,0,5.229
2859,0.157,0,5.277
2860,0.157,0,5.327
2861,0.157,0,5.379
2862,0.157,0,5.436
2863,0.157,0,5.495
2864,0.157,0,5.557
2865,0.157,0,5.625
2866,0.157,0,5.697
2867,0.157,0,5.774
2868,0.157,0,5.856
2869,0.157,0,5.947
2870,0.157,0,6.044
2871,0.157,0,6.151
2872,0.157,0,6.268
2873,0.157,0,6.399
2874,0.157,0,6.545
2875,0.157,0,6.71
2876,0.157,0,6.9
2877,0.157,0,7.119
2878,0.157,0,7.381
2879,0.157,0,7.701
2880,0.157,0,8.106
2881,0.157,0,8.654
2882,0.157,0,9.469
2883,0.157,0,11.021
2884,0.157,0,136.522
2885,0.157,0,5.069
2886,0.157,0,5.099
2887,0.157,0,5.14
2888,0.157,0,5.184
2889,0.157,0,5.229
2890,0.157,0,5.276
2891,0.157,0,5.327
2892,0.157,0,5.38
2893,0.157,0,5.435
2894,0.157,0,5.495
2895,0.157,0,5.558
2896,0.157,0,5.625
2897,0.157,0,5.696
2898,0.157,0,5.774
2899,0.157,0,5.857
2900,0.157,0,5.946
2901,0.157,0,6.044
2902,0.157,0,6.151
2903,0.157,0,6.269
2904,0.157,0,6.399
2905,0.157,0,6.545
2906,0.157,0,6.71
2907,0.157,0,6.899
2908,0.157,0,7.119
2909,0.157,0,7.382
2910,0.157,0,7.7
2911,0.157,0,8.107
2912,0.157,0,8.653
2913,0.157,0,9.47
2914,0.157,0,11.02
2915,0.157,0,136.523
2916,0.157,0,5.068
2917,0.157,0,5.099
2918,0.157,0,5.141
2919,0.157,0,5.183
2920,0.157,0,5.229
2921,0.157,0,5.277
2922,0.157,0,5.326
2923,0.157,0,5.38
2924,0.157,0,5.436
2925,0.157,0,5.494
2926,0.158,0,7.794
2927,0.158,0,8.236
2928,0.158,0,8.847
2929,0.158,0,9.814
2930,0.158,0,12.034
2931,0.158,0,136.578
2932,0.158,0,5.07
2933,0.158,0,5.101
2934,0.158,0,5.142
2935,0.158,0,5.186
2936,0.158,0,5.232
2937,0.158,0,5.28
2938,0.158,0,5.331
2939,0.158,0,5.384
2940,0.158,0,5.441
2941,0.158,0,5.501
2942,0.158,0,5.565
2943,0.158,0,5.633
2944,0.158,0,5.706
2945,0.158,0,5.784
2946,0.158,0,5.869
2947,0.158,0,5.961
2948,0.158,0,6.06
2949,0.158,0,6.17
2950,0.158,0,6.291
2951,0.158,0,6.425
2952,0.158,0,6.575
2953,0.158,0,6.748
2954,0.158,0,6.944
2955,0.158,0,7.175
2956,0.158,0,7.452
2957,0.158,0,7.795
2958,0.158,0,8.235
2959,0.158,0,8.848
2960,0.158,0,9.813
2961,0.158,0,12.034
2962,0.158,0,136.579
2963,0.158,0,5.069
2964,0.158,0,5.101
2965,0.158,0,5.143
2966,0.158,0,5.186
2967,0.158,0,5.232
2968,0.158,0,5.28
2969,0.158,0,5.33
2970,0.158,0,5.384
2971,0.158,0,5.441
2972,0.158,0,5.501
2973,0.158,0,5.565
2974,0.158,0,5.633
2975,0.158,0,5.706
2976,0.158,0,5.784
2977,0.158,0,5.869
2978,0.158,0,5.961
2979,0.158,0,6.06
2980,0.158,0,6.17
2981,0.158,0,6.291
2982,0.158,0,6.425
2983,0.158,0,6.576
2984,0.158,0,6.747
2985,0.158,0,6.944
2986,0.158,0,7.176
2987,0.158,0,7.452
2988,0.158,0,7.794
2989,0.158,0,8.235
2990,0.158,0,8.848
2991,0.158,0,9.813
2992,0.158,0,12.035
2993,0.158,0,136.578
2994,0.158,0,5.07
2995,0.158,0,5.101
2996,0.158,0,5.142
2997,0.158,0,5.186
2998,0.158,0,5.232
2999,0.158,0,5.28
3000,0.158,0,5.331
3001,0.158,0,5.384
3002,0.158,0,5.441
3003,0.158,0,5.463
3004,0.159,0,6.992
3005,0.159,0,7.234
3006,0.159,0,7.527
3007,0.159,0,7.894
3008,0.159,0,8.378
3009,0.159,0,9.07
3010,0.159,0,10.249
3011,0.159,0,14.574
3012,0.159,0,137.207
3013,0.159,0,5.071
3014,0.159,0,5.103
3015,0.159,0,5.144
3016,0.159,0,5.188
3017,0.159,0,5.235
3018,0.159,0,5.284
3019,0.159,0,5.334
3020,0.159,0,5.389
3021,0.159,0,5.446
3022,0.159,0,5.508
3023,0.159,0,5.571
3024,0.159,0,5.642
3025,0.159,0,5.715
3026,0.159,0,5.795
3027,0.159,0,5.881
3028,0.159,0,5.975
3029,0.159,0,6.077
3030,0.159,0,6.19
3031,0.159,0,6.313
3032,0.159,0,6.452
3033,0.159,0,6.607
3034,0.159,0,6.786
3035,0.159,0,6.991
3036,0.159,0,7.234
3037,0.159,0,7.527
3038,0.159,0,7.895
3039,0.159,0,8.378
3040,0.159,0,9.069
3041,0.159,0,10.249
3042,0.159,0,14.575
3043,0.159,0,137.207
3044,0.159,0,5.071
3045,0.159,0,5.102
3046,0.159,0,5.145
3047,0.159,0,5.188
3048,0.159,0,5.235
3049,0.159,0,5.283
3050,0.159,0,5.335
3051,0.159,0,5.389
3052,0.159,0,5.446
3053,0.159,0,5.507
3054,0.159,0,5.572
3055,0.159,0,5.641
3056,0.159,0,5.715
3057,0.159,0,5.796
3058,0.159,0,5.881
3059,0.159,0,5.975
3060,0.159,0,6.077
3061,0.159,0,6.189
3062,0.159,0,6.314
3063,0.159,0,6.451
3064,0.159,0,6.608
3065,0.159,0,6.785
3066,0.159,0,6.992
3067,0.159,0,7.234
3068,0.159,0,7.527
3069,0.159,0,7.894
3070,0.159,0,8.378
3071,0.159,0,9.07
3072,0.159,0,10.249
3073,0.159,0,14.574
3074,0.159,0,137.207
3075,0.159,0,5.071
3076,0.159,0,5.103
3077,0.16,0,138.463
3078,0.16,0,5.073
3079,0.16,0,5.104
3080,0.16,0,5.146
3081,0.16,0,5.191
3082,0.16,0,5.238
3083,0.16,0,5.287
3084,0.16,0,5.338
3085,0.16,0,5.394
3086,0.16,0,5.451
3087,0.16,0,5.514
3088,0.16,0,5.579
3089,0.16,0,5.649
3090,0.16,0,5.725
3091,0.16,0,5.806
3092,0.16,0,5.894
3093,0.16,0,5.99
3094,0.16,0,6.094
3095,0.16,0,6.209
3096,0.16,0,6.336
3097,0.16,0,6.479
3098,0.16,0,6.641
3099,0.16,0,6.825
3100,0.16,0,7.04
3101,0.16,0,7.296
3102,0.16,0,7.607
3103,0.16,0,8.003
3104,0.16,0,8.535
3105,0.16,0,9.33
3106,0.16,0,10.836
3107,0.16,0,138.463
3108,0.16,0,5.072
3109,0.16,0,5.105
3110,0.16,0,5.146
3111,0.16,0,5.191
3112,0.16,0,5.237
3113,0.16,0,5.287
3114,0.16,0,5.339
3115,0.16,0,5.394
3116,0.16,0,5.451
3117,0.16,0,5.514
3118,0.16,0,5.579
3119,0.16,0,5.649
3120,0.16,0,5.725
3121,0.16,0,5.806
3122,0.16,0,5.894
3123,0.16,0,5.989
3124,0.16,0,6.094
3125,0.16,0,6.209
3126,0.16,0,6.337
3127,0.16,0,6.479
3128,0.16,0,6.641
3129,0.16,0,6.825
3130,0.16,0,7.04
3131,0.16,0,7.295
3132,0.16,0,7.608
3133,0.16,0,8.002
3134,0.16,0,8.536
3135,0.16,0,9.329
3136,0.16,0,10.836
3137,0.16,0,138.464
3138,0.16,0,5.072
3139,0.16,0,5.104
3140,0.16,0,5.147
3141,0.16,0,5.19
3142,0.16,0,5.238
3143,0.16,0,5.287
3144,0.16,0,5.339
3145,0.16,0,5.393
3146,0.16,0,5.452
3147,0.16,0,5.513
3148,0.16,0,5.579
3149,0.16,0,5.65
3150,0.16,0,5.725
3151,0.16,0,5.806
3152,0.16,0,5.894
3153,0.16,0,5.989
3154,0.16,0,6.094
3155,0.16,0,6.209
3156,0.16,0,6.337
3157,0.161,0,11.73
3158,0.161,0,138.559
3159,0.161,0,5.074
3160,0.161,0,5.106
3161,0.161,0,5.148
3162,0.161,0,5.194
3163,0.161,0,5.24
3164,0.161,0,5.29
3165,0.161,0,5.343
3166,0.161,0,5.398
3167,0.161,0,5.458
3168,0.161,0,5.519
3169,0.161,0,5.587
3170,0.161,0,5.657
3171,0.161,0,5.735
3172,0.161,0,5.817
3173,0.161,0,5.907
3174,0.161,0,6.004
3175,0.161,0,6.111
3176,0.161,0,6.229
3177,0.161,0,6.361
3178,0.161,0,6.507
3179,0.161,0,6.674
3180,0.161,0,6.867
3181,0.161,0,7.091
3182,0.161,0,7.36
3183,0.161,0,7.692
3184,0.161,0,8.121
3185,0.161,0,8.711
3186,0.161,0,9.641
3187,0.161,0,11.731
3188,0.161,0,138.559
3189,0.161,0,5.074
3190,0.161,0,5.106
3191,0.161,0,5.148
3192,0.161,0,5.193
3193,0.161,0,5.241
3194,0.161,0,5.29
3195,0.161,0,5.343
3196,0.161,0,5.398
3197,0.161,0,5.457
3198,0.161,0,5.52
3199,0.161,0,5.586
3200,0.161,0,5.658
3201,0.161,0,5.735
3202,0.161,0,5.817
3203,0.161,0,5.907
3204,0.161,0,6.004
3205,0.161,0,6.111
3206,0.161,0,6.229
3207,0.161,0,6.36
3208,0.161,0,6.508
3209,0.161,0,6.674
3210,0.161,0,6.866
3211,0.161,0,7.092
3212,0.161,0,7.36
3213,0.161,0,7.692
3214,0.161,0,8.121
3215,0.161,0,8.711
3216,0.161,0,9.641
3217,0.161,0,11.731
3218,0.161,0,138.559
3219,0.161,0,5.074
3220,0.161,0,5.106
3221,0.161,0,5.148
3222,0.161,0,5.193
3223,0.161,0,5.241
3224,0.161,0,5.29
3225,0.161,0,5.343
3226,0.161,0,5.398
3227,0.161,0,5.457
3228,0.161,0,5.52
3229,0.161,0,5.586
3230,0.161,0,5.658
3231,0.161,0,5.735
3232,0.161,0,5.817
3233,0.161,0,5.906
3234,0.161,0,6.005
3235,0.161,0,6.111
3236,0.162,0,8.912
3237,0.162,0,10.027
3238,0.162,0,13.628
3239,0.162,0,139.179
3240,0.162,0,5.075
3241,0.162,0,5.108
3242,0.162,0,5.15
3243,0.162,0,5.196
3244,0.162,0,5.243
3245,0.162,0,5.294
3246,0.162,0,5.347
3247,0.162,0,5.403
3248,0.162,0,5.463
3249,0.162,0,5.526
3250,0.162,0,5.593
3251,0.162,0,5.666
3252,0.162,0,5.745
3253,0.162,0,5.828
3254,0.162,0,5.92
3255,0.162,0,6.019
3256,0.162,0,6.129
3257,0.162,0,6.25
3258,0.162,0,6.384
3259,0.162,0,6.536
3260,0.162,0,6.71
3261,0.162,0,6.909
3262,0.162,0,7.144
3263,0.162,0,7.429
3264,0.162,0,7.783
3265,0.162,0,8.249
3266,0.162,0,8.912
3267,0.162,0,10.026
3268,0.162,0,13.628
3269,0.162,0,139.18
3270,0.162,0,5.075
3271,0.162,0,5.107
3272,0.162,0,5.151
3273,0.162,0,5.195
3274,0.162,0,5.244
3275,0.162,0,5.294
3276,0.162,0,5.347
3277,0.162,0,5.403
3278,0.162,0,5.462
3279,0.162,0,5.526
3280,0.162,0,5.594
3281,0.162,0,5.666
3282,0.162,0,5.744
3283,0.162,0,5.829
3284,0.162,0,5.919
3285,0.162,0,6.02
3286,0.162,0,6.128
3287,0.162,0,6.25
3288,0.162,0,6.385
3289,0.162,0,6.536
3290,0.162,0,6.709
3291,0.162,0,6.909
3292,0.162,0,7.145
3293,0.162,0,7.428
3294,0.162,0,7.784
3295,0.162,0,8.248
3296,0.162,0,8.912
3297,0.162,0,10.027
3298,0.162,0,13.628
3299,0.162,0,139.179
3300,0.162,0,5.075
3301,0.162,0,5.108
3302,0.162,0,5.15
3303,0.162,0,5.196
3304,0.162,0,5.244
3305,0.162,0,5.293
3306,0.162,0,5.347
3307,0.162,0,5.403
3308,0.162,0,5.463
3309,0.162,0,5.526
3310,0.162,0,5.593
3311,0.162,0,5.667
3312,0.163,0,5.077
3313,0.163,0,5.109
3314,0.163,0,5.152
3315,0.163,0,5.199
3316,0.163,0,5.246
3317,0.163,0,5.298
3318,0.163,0,5.35
3319,0.163,0,5.408
3320,0.163,0,5.468
3321,0.163,0,5.533
3322,0.163,0,5.601
3323,0.163,0,5.675
3324,0.163,0,5.754
3325,0.163,0,5.839
3326,0.163,0,5.933
3327,0.163,0,6.035
3328,0.163,0,6.147
3329,0.163,0,6.27
3330,0.163,0,6.41
3331,0.163,0,6.566
3332,0.163,0,6.745
3333,0.163,0,6.953
3334,0.163,0,7.2
3335,0.163,0,7.501
3336,0.163,0,7.881
3337,0.163,0,8.391
3338,0.163,0,9.142
3339,0.163,0,10.531
