,Vu,gaut,Intervals
2774,0.2,1.814,21.78
2775,0.2,1.814,33.615
2776,0.2,1.814,20.415
2777,0.2,1.814,31.778
2778,0.2,1.815,31.853
2779,0.2,1.815,21.723
2780,0.2,1.815,33.539
2781,0.2,1.815,20.47
2782,0.2,1.815,31.854
2783,0.2,1.815,21.723
2784,0.2,1.815,33.539
2785,0.2,1.815,20.47
2786,0.2,1.815,31.854
2787,0.2,1.815,21.723
2788,0.2,1.815,33.539
2789,0.2,1.815,20.47
2790,0.2,1.815,31.854
2791,0.2,1.815,21.723
2792,0.2,1.815,33.539
2793,0.2,1.815,20.47
2794,0.2,1.815,31.853
2795,0.2,1.815,21.723
2796,0.2,1.815,33.54
2797,0.2,1.815,20.47
2798,0.2,1.815,31.853
2799,0.2,1.815,21.723
2800,0.2,1.815,33.54
2801,0.2,1.815,20.47
2802,0.2,1.815,31.853
2803,0.2,1.815,21.723
2804,0.2,1.815,33.54
2805,0.2,1.815,20.47
2806,0.2,1.815,31.853
2807,0.2,1.815,21.723
2808,0.2,1.815,33.54
2809,0.2,1.815,20.47
2810,0.2,1.815,31.853
2811,0.2,1.816,31.938
2812,0.2,1.816,21.658
2813,0.2,1.816,33.456
2814,0.2,1.816,20.532
2815,0.2,1.816,31.937
2816,0.2,1.816,21.659
2817,0.2,1.816,33.456
2818,0.2,1.816,20.531
2819,0.2,1.816,31.937
2820,0.2,1.816,21.66
2821,0.2,1.816,33.456
2822,0.2,1.816,20.531
2823,0.2,1.816,31.936
2824,0.2,1.816,21.66
2825,0.2,1.816,33.457
2826,0.2,1.816,20.531
2827,0.2,1.816,31.936
2828,0.2,1.816,21.66
2829,0.2,1.816,33.456
2830,0.2,1.816,20.532
2831,0.2,1.816,31.935
2832,0.2,1.816,21.661
2833,0.2,1.816,33.456
2834,0.2,1.816,20.531
2835,0.2,1.816,31.936
2836,0.2,1.816,21.66
2837,0.2,1.816,33.457
2838,0.2,1.816,20.531
2839,0.2,1.816,31.935
2840,0.2,1.816,21.661
2841,0.2,1.816,33.457
2842,0.2,1.816,20.531
2843,0.2,1.816,31.935
2844,0.2,1.817,32.039
2845,0.2,1.817,21.582
2846,0.2,1.817,33.358
2847,0.2,1.817,20.603
2848,0.2,1.817,32.036
2849,0.2,1.817,21.584
2850,0.2,1.817,33.359
2851,0.2,1.817,20.603
2852,0.2,1.817,32.034
2853,0.2,1.817,21.585
2854,0.2,1.817,33.361
2855,0.2,1.817,20.601
2856,0.2,1.817,32.033
2857,0.2,1.817,21.587
2858,0.2,1.817,33.361
2859,0.2,1.817,20.601
2860,0.2,1.817,32.032
2861,0.2,1.817,21.587
2862,0.2,1.817,33.362
2863,0.2,1.817,20.601
2864,0.2,1.817,32.03
2865,0.2,1.817,21.588
2866,0.2,1.817,33.363
2867,0.2,1.817,20.6
2868,0.2,1.817,32.03
2869,0.2,1.817,21.589
2870,0.2,1.817,33.363
2871,0.2,1.817,20.6
2872,0.2,1.817,32.029
2873,0.2,1.817,21.589
2874,0.2,1.817,33.363
2875,0.2,1.817,20.6
2876,0.2,1.817,32.029
2877,0.2,1.818,32.162
2878,0.2,1.818,21.489
2879,0.2,1.818,33.238
2880,0.2,1.818,20.691
2881,0.2,1.818,32.157
2882,0.2,1.818,21.492
2883,0.2,1.818,33.241
2884,0.2,1.818,20.689
2885,0.2,1.818,32.155
2886,0.2,1.818,21.494
2887,0.2,1.818,33.243
2888,0.2,1.818,20.688
2889,0.2,1.818,32.151
2890,0.2,1.818,21.497
2891,0.2,1.818,33.245
2892,0.2,1.818,20.686
2893,0.2,1.818,32.149
2894,0.2,1.818,21.499
2895,0.2,1.818,33.247
2896,0.2,1.818,20.685
2897,0.2,1.818,32.147
2898,0.2,1.818,21.5
2899,0.2,1.818,33.248
2900,0.2,1.818,20.684
2901,0.2,1.818,32.146
2902,0.2,1.818,21.501
2903,0.2,1.818,33.249
2904,0.2,1.818,20.683
2905,0.2,1.818,32.144
2906,0.2,1.818,21.503
2907,0.2,1.818,33.25
2908,0.2,1.818,20.683
2909,0.2,1.818,32.143
2910,0.2,1.819,32.303
2911,0.2,1.819,21.383
2912,0.2,1.819,33.096
2913,0.2,1.819,20.795
2914,0.2,1.819,32.301
2915,0.2,1.819,21.385
2916,0.2,1.819,33.098
2917,0.2,1.819,20.794
2918,0.2,1.819,32.298
2919,0.2,1.819,21.386
2920,0.2,1.819,33.1
2921,0.2,1.819,20.793
2922,0.2,1.819,32.296
2923,0.2,1.819,21.388
2924,0.2,1.819,33.101
2925,0.2,1.819,20.792
2926,0.2,1.819,32.294
2927,0.2,1.819,21.39
2928,0.2,1.819,33.103
2929,0.2,1.819,20.79
2930,0.2,1.819,32.292
2931,0.2,1.819,21.392
2932,0.2,1.819,33.104
2933,0.2,1.819,20.789
2934,0.2,1.819,32.291
2935,0.2,1.819,21.392
2936,0.2,1.819,33.106
2937,0.2,1.819,20.789
2938,0.2,1.819,32.288
2939,0.2,1.819,21.394
2940,0.2,1.819,33.107
2941,0.2,1.819,20.788
2942,0.2,1.819,32.287
2943,0.2,1.82,32.436
2944,0.2,1.82,21.285
2945,0.2,1.82,32.949
2946,0.2,1.82,20.905
2947,0.2,1.82,32.437
2948,0.2,1.82,21.284
2949,0.2,1.82,32.949
2950,0.2,1.82,20.905
2951,0.2,1.82,32.438
2952,0.2,1.82,21.284
2953,0.2,1.82,32.947
2954,0.2,1.82,20.906
2955,0.2,1.82,32.44
2956,0.2,1.82,21.282
2957,0.2,1.82,32.947
2958,0.2,1.82,20.906
2959,0.2,1.82,32.441
2960,0.2,1.82,21.282
2961,0.2,1.82,32.945
2962,0.2,1.82,20.908
2963,0.2,1.82,32.441
2964,0.2,1.82,21.281
2965,0.2,1.82,32.945
2966,0.2,1.82,20.908
2967,0.2,1.82,32.443
2968,0.2,1.82,21.279
2969,0.2,1.82,32.944
2970,0.2,1.82,20.909
2971,0.2,1.82,32.444
2972,0.2,1.82,21.279
2973,0.2,1.82,32.943
2974,0.2,1.82,20.909
2975,0.2,1.82,32.445
2976,0.2,1.821,32.532
2977,0.2,1.821,21.217
2978,0.2,1.821,32.829
2979,0.2,1.821,20.996
2980,0.2,1.821,32.536
2981,0.2,1.821,21.214
2982,0.2,1.821,32.825
2983,0.2,1.821,20.999
2984,0.2,1.821,32.54
2985,0.2,1.821,21.211
2986,0.2,1.821,32.822
2987,0.2,1.821,21.001
2988,0.2,1.821,32.544
2989,0.2,1.821,21.208
2990,0.2,1.821,32.818
2991,0.2,1.821,21.004
2992,0.2,1.821,32.548
2993,0.2,1.821,21.205
2994,0.2,1.821,32.815
2995,0.2,1.821,21.007
2996,0.2,1.821,32.55
2997,0.2,1.821,21.203
2998,0.2,1.821,32.811
2999,0.2,1.821,21.01
3000,0.2,1.821,32.554
3001,0.2,1.821,21.2
3002,0.2,1.821,32.808
3003,0.2,1.821,21.012
3004,0.2,1.821,32.557
3005,0.2,1.821,21.198
3006,0.2,1.821,32.805
3007,0.2,1.821,21.014
3008,0.2,1.821,32.549
3009,0.2,1.822,32.585
3010,0.2,1.822,21.181
3011,0.2,1.822,32.745
3012,0.2,1.822,21.063
3013,0.2,1.822,32.589
3014,0.2,1.822,21.178
3015,0.2,1.822,32.74
3016,0.2,1.822,21.066
3017,0.2,1.822,32.594
3018,0.2,1.822,21.175
3019,0.2,1.822,32.736
3020,0.2,1.822,21.069
3021,0.2,1.822,32.598
3022,0.2,1.822,21.172
3023,0.2,1.822,32.732
3024,0.2,1.822,21.072
3025,0.2,1.822,32.602
3026,0.2,1.822,21.168
3027,0.2,1.822,32.729
3028,0.2,1.822,21.075
3029,0.2,1.822,32.605
3030,0.2,1.822,21.166
3031,0.2,1.822,32.726
3032,0.2,1.822,21.076
3033,0.2,1.822,32.609
3034,0.2,1.822,21.164
3035,0.2,1.822,32.722
3036,0.2,1.822,21.079
3037,0.2,1.822,32.612
3038,0.2,1.822,21.161
3039,0.2,1.822,32.72
3040,0.2,1.822,21.081
3041,0.2,1.823,32.607
3042,0.2,1.823,21.169
3043,0.2,1.823,32.689
3044,0.2,1.823,21.108
3045,0.2,1.823,32.611
3046,0.2,1.823,21.167
3047,0.2,1.823,32.685
3048,0.2,1.823,21.111
3049,0.2,1.823,32.614
3050,0.2,1.823,21.164
3051,0.2,1.823,32.683
3052,0.2,1.823,21.113
3053,0.2,1.823,32.617
3054,0.2,1.823,21.162
3055,0.2,1.823,32.679
3056,0.2,1.823,21.115
3057,0.2,1.823,32.62
3058,0.2,1.823,21.16
3059,0.2,1.823,32.677
3060,0.2,1.823,21.117
3061,0.2,1.823,32.623
3062,0.2,1.823,21.157
3063,0.2,1.823,32.675
3064,0.2,1.823,21.119
3065,0.2,1.823,32.625
3066,0.2,1.823,21.156
3067,0.2,1.823,32.673
3068,0.2,1.823,21.12
3069,0.2,1.823,32.627
3070,0.2,1.823,21.154
3071,0.2,1.823,32.671
3072,0.2,1.823,21.122
3073,0.2,1.824,32.611
3074,0.2,1.824,21.171
3075,0.2,1.824,32.651
3076,0.2,1.824,21.141
3077,0.2,1.824,32.613
3078,0.2,1.824,21.169
3079,0.2,1.824,32.649
3080,0.2,1.824,21.143
3081,0.2,1.824,32.615
3082,0.2,1.824,21.168
3083,0.2,1.824,32.647
3084,0.2,1.824,21.144
3085,0.2,1.824,32.617
3086,0.2,1.824,21.166
3087,0.2,1.824,32.645
3088,0.2,1.824,21.146
3089,0.2,1.824,32.618
3090,0.2,1.824,21.165
3091,0.2,1.824,32.644
3092,0.2,1.824,21.146
3093,0.2,1.824,32.621
3094,0.2,1.824,21.164
3095,0.2,1.824,32.642
3096,0.2,1.824,21.147
3097,0.2,1.824,32.622
3098,0.2,1.824,21.163
3099,0.2,1.824,32.641
3100,0.2,1.824,21.148
3101,0.2,1.824,32.623
3102,0.2,1.824,21.162
3103,0.2,1.824,32.64
3104,0.2,1.824,21.149
3105,0.2,1.825,32.604
3106,0.2,1.825,21.181
3107,0.2,1.825,32.623
3108,0.2,1.825,21.166
3109,0.2,1.825,32.606
3110,0.2,1.825,21.179
3111,0.2,1.825,32.622
3112,0.2,1.825,21.167
3113,0.2,1.825,32.607
3114,0.2,1.825,21.178
3115,0.2,1.825,32.621
3116,0.2,1.825,21.168
3117,0.2,1.825,32.608
3118,0.2,1.825,21.177
3119,0.2,1.825,32.621
3120,0.2,1.825,21.168
3121,0.2,1.825,32.609
3122,0.2,1.825,21.177
3123,0.2,1.825,32.619
3124,0.2,1.825,21.169
3125,0.2,1.825,32.609
3126,0.2,1.825,21.177
3127,0.2,1.825,32.618
3128,0.2,1.825,21.17
3129,0.2,1.825,32.61
3130,0.2,1.825,21.176
3131,0.2,1.825,32.618
3132,0.2,1.825,21.17
3133,0.2,1.825,32.611
3134,0.2,1.825,21.175
3135,0.2,1.825,32.617
3136,0.2,1.825,21.171
3137,0.2,1.826,32.592
3138,0.2,1.826,21.194
3139,0.2,1.826,32.601
3140,0.2,1.826,21.187
3141,0.2,1.826,32.592
3142,0.2,1.826,21.194
3143,0.2,1.826,32.6
3144,0.2,1.826,21.188
3145,0.2,1.826,32.593
3146,0.2,1.826,21.193
3147,0.2,1.826,32.6
3148,0.2,1.826,21.188
3149,0.2,1.826,32.594
3150,0.2,1.826,21.192
3151,0.2,1.826,32.599
3152,0.2,1.826,21.189
3153,0.2,1.826,32.594
3154,0.2,1.826,21.192
3155,0.2,1.826,32.599
3156,0.2,1.826,21.189
3157,0.2,1.826,32.594
3158,0.2,1.826,21.192
3159,0.2,1.826,32.599
3160,0.2,1.826,21.189
3161,0.2,1.826,32.595
3162,0.2,1.826,21.191
3163,0.2,1.826,32.598
3164,0.2,1.826,21.19
3165,0.2,1.826,32.595
3166,0.2,1.826,21.192
3167,0.2,1.826,32.597
3168,0.2,1.826,21.19
3169,0.2,1.827,32.577
3170,0.2,1.827,21.21
3171,0.2,1.827,32.581
3172,0.2,1.827,21.206
3173,0.2,1.827,32.578
3174,0.2,1.827,21.209
3175,0.2,1.827,32.581
3176,0.2,1.827,21.207
3177,0.2,1.827,32.577
3178,0.2,1.827,21.209
3179,0.2,1.827,32.58
3180,0.2,1.827,21.208
3181,0.2,1.827,32.577
3182,0.2,1.827,21.209
3183,0.2,1.827,32.58
3184,0.2,1.827,21.208
3185,0.2,1.827,32.578
3186,0.2,1.827,21.208
3187,0.2,1.827,32.58
3188,0.2,1.827,21.208
3189,0.2,1.827,32.578
3190,0.2,1.827,21.209
3191,0.2,1.827,32.579
3192,0.2,1.827,21.208
3193,0.2,1.827,32.578
3194,0.2,1.827,21.209
3195,0.2,1.827,32.579
3196,0.2,1.827,21.208
3197,0.2,1.827,32.578
3198,0.2,1.827,21.209
3199,0.2,1.827,32.579
3200,0.2,1.827,21.208
3201,0.2,1.828,32.56
3202,0.2,1.828,21.227
3203,0.2,1.828,32.562
3204,0.2,1.828,21.225
3205,0.2,1.828,32.56
3206,0.2,1.828,21.227
3207,0.2,1.828,32.562
3208,0.2,1.828,21.225
3209,0.2,1.828,32.561
3210,0.2,1.828,21.226
3211,0.2,1.828,32.562
3212,0.2,1.828,21.225
3213,0.2,1.828,32.561
3214,0.2,1.828,21.226
3215,0.2,1.828,32.562
3216,0.2,1.828,21.225
3217,0.2,1.828,32.561
3218,0.2,1.828,21.226
3219,0.2,1.828,32.562
3220,0.2,1.828,21.225
3221,0.2,1.828,32.561
3222,0.2,1.828,21.226
3223,0.2,1.828,32.562
3224,0.2,1.828,21.226
3225,0.2,1.828,32.561
3226,0.2,1.828,21.226
3227,0.2,1.828,32.561
3228,0.2,1.828,21.226
3229,0.2,1.828,32.561
3230,0.2,1.828,21.226
3231,0.2,1.828,32.561
3232,0.2,1.828,21.226
3233,0.2,1.829,32.543
3234,0.2,1.829,21.244
3235,0.2,1.829,32.544
3236,0.2,1.829,21.243
3237,0.2,1.829,32.543
3238,0.2,1.829,21.244
3239,0.2,1.829,32.544
3240,0.2,1.829,21.243
3241,0.2,1.829,32.543
3242,0.2,1.829,21.244
3243,0.2,1.829,32.544
3244,0.2,1.829,21.243
3245,0.2,1.829,32.544
3246,0.2,1.829,21.243
3247,0.2,1.829,32.544
3248,0.2,1.829,21.244
3249,0.2,1.829,32.543
3250,0.2,1.829,21.244
3251,0.2,1.829,32.543
3252,0.2,1.829,21.244
3253,0.2,1.829,32.543
3254,0.2,1.829,21.244
3255,0.2,1.829,32.543
3256,0.2,1.829,21.244
3257,0.2,1.829,32.543
3258,0.2,1.829,21.244
3259,0.2,1.829,32.544
3260,0.2,1.829,21.243
3261,0.2,1.829,32.544
3262,0.2,1.829,21.243
3263,0.2,1.829,32.544
3264,0.2,1.829,21.243
3265,0.2,1.83,32.526
3266,0.2,1.83,21.261
3267,0.2,1.83,32.526
3268,0.2,1.83,21.262
3269,0.2,1.83,32.525
3270,0.2,1.83,21.262
3271,0.2,1.83,32.525
3272,0.2,1.83,21.262
3273,0.2,1.83,32.525
3274,0.2,1.83,21.262
3275,0.2,1.83,32.526
3276,0.2,1.83,21.261
3277,0.2,1.83,32.526
3278,0.2,1.83,21.261
3279,0.2,1.83,32.526
3280,0.2,1.83,21.262
3281,0.2,1.83,32.525
3282,0.2,1.83,21.262
3283,0.2,1.83,32.525
3284,0.2,1.83,21.262
3285,0.2,1.83,32.525
3286,0.2,1.83,21.262
3287,0.2,1.83,32.526
3288,0.2,1.83,21.261
3289,0.2,1.83,32.526
3290,0.2,1.83,21.261
3291,0.2,1.83,32.526
3292,0.2,1.83,21.262
3293,0.2,1.83,32.525
3294,0.2,1.83,21.262
3295,0.2,1.83,32.525
3296,0.2,1.83,21.262
3297,0.2,1.831,32.508
3298,0.2,1.831,21.279
3299,0.2,1.831,32.508
3300,0.2,1.831,21.28
3301,0.2,1.831,32.507
3302,0.2,1.831,21.28
3303,0.2,1.831,32.508
3304,0.2,1.831,21.279
3305,0.2,1.831,32.508
3306,0.2,1.831,21.279
3307,0.2,1.831,32.508
3308,0.2,1.831,21.28
3309,0.2,1.831,32.507
3310,0.2,1.831,21.28
3311,0.2,1.831,32.508
3312,0.2,1.831,21.279
3313,0.2,1.831,32.508
3314,0.2,1.831,21.279
3315,0.2,1.831,32.508
3316,0.2,1.831,21.28
3317,0.2,1.831,32.507
3318,0.2,1.831,21.28
3319,0.2,1.831,32.508
3320,0.2,1.831,21.279
3321,0.2,1.831,32.508
3322,0.2,1.831,21.279
3323,0.2,1.831,32.508
3324,0.2,1.831,21.28
3325,0.2,1.831,32.507
3326,0.2,1.831,21.28
3327,0.2,1.831,32.507
3328,0.2,1.831,21.28
3329,0.2,1.832,32.49
3330,0.2,1.832,21.297
3331,0.2,1.832,32.49
3332,0.2,1.832,21.297
3333,0.2,1.832,32.49
3334,0.2,1.832,21.298
3335,0.2,1.832,32.49
3336,0.2,1.832,21.297
3337,0.2,1.832,32.49
3338,0.2,1.832,21.297
3339,0.2,1.832,32.49
3340,0.2,1.832,21.298
3341,0.2,1.832,32.489
3342,0.2,1.832,21.298
3343,0.2,1.832,32.49
3344,0.2,1.832,21.297
3345,0.2,1.832,32.49
3346,0.2,1.832,21.298
3347,0.2,1.832,32.489
3348,0.2,1.832,21.298
3349,0.2,1.832,32.49
3350,0.2,1.832,21.297
3351,0.2,1.832,32.49
3352,0.2,1.832,21.298
3353,0.2,1.832,32.489
3354,0.2,1.832,21.298
3355,0.2,1.832,32.49
3356,0.2,1.832,21.297
3357,0.2,1.832,32.49
3358,0.2,1.832,21.297
3359,0.2,1.832,32.49
3360,0.2,1.832,21.298
3361,0.2,1.833,32.472
3362,0.2,1.833,21.315
3363,0.2,1.833,32.472
3364,0.2,1.833,21.316
3365,0.2,1.833,32.472
3366,0.2,1.833,21.315
3367,0.2,1.833,32.472
3368,0.2,1.833,21.315
3369,0.2,1.833,32.472
3370,0.2,1.833,21.316
3371,0.2,1.833,32.472
3372,0.2,1.833,21.315
3373,0.2,1.833,32.472
3374,0.2,1.833,21.316
3375,0.2,1.833,32.472
3376,0.2,1.833,21.315
3377,0.2,1.833,32.472
3378,0.2,1.833,21.315
3379,0.2,1.833,32.472
3380,0.2,1.833,21.316
3381,0.2,1.833,32.472
3382,0.2,1.833,21.315
3383,0.2,1.833,32.472
3384,0.2,1.833,21.316
3385,0.2,1.833,32.471
3386,0.2,1.833,21.316
3387,0.2,1.833,32.472
3388,0.2,1.833,21.315
3389,0.2,1.833,32.472
3390,0.2,1.833,21.316
3391,0.2,1.833,32.472
3392,0.2,1.833,21.315
3393,0.2,1.834,32.454
3394,0.2,1.834,21.334
3395,0.2,1.834,32.454
3396,0.2,1.834,21.333
3397,0.2,1.834,32.454
3398,0.2,1.834,21.334
3399,0.2,1.834,32.454
3400,0.2,1.834,21.333
3401,0.2,1.834,32.454
3402,0.2,1.834,21.334
3403,0.2,1.834,32.454
3404,0.2,1.834,21.333
3405,0.2,1.834,32.454
3406,0.2,1.834,21.334
3407,0.2,1.834,32.454
3408,0.2,1.834,21.333
3409,0.2,1.834,32.454
3410,0.2,1.834,21.334
3411,0.2,1.834,32.454
3412,0.2,1.834,21.333
3413,0.2,1.834,32.454
3414,0.2,1.834,21.334
3415,0.2,1.834,32.454
3416,0.2,1.834,21.333
3417,0.2,1.834,32.454
3418,0.2,1.834,21.334
3419,0.2,1.834,32.454
3420,0.2,1.834,21.333
3421,0.2,1.834,32.454
3422,0.2,1.834,21.334
3423,0.2,1.834,32.454
3424,0.2,1.834,21.333
3425,0.2,1.835,32.436
3426,0.2,1.835,21.352
3427,0.2,1.835,32.436
3428,0.2,1.835,21.352
3429,0.2,1.835,32.435
3430,0.2,1.835,21.352
3431,0.2,1.835,32.436
3432,0.2,1.835,21.352
3433,0.2,1.835,32.436
3434,0.2,1.835,21.351
3435,0.2,1.835,32.436
3436,0.2,1.835,21.352
3437,0.2,1.835,32.436
3438,0.2,1.835,21.352
3439,0.2,1.835,32.435
3440,0.2,1.835,21.352
3441,0.2,1.835,32.436
3442,0.2,1.835,21.352
3443,0.2,1.835,32.436
3444,0.2,1.835,21.352
3445,0.2,1.835,32.435
3446,0.2,1.835,21.352
3447,0.2,1.835,32.436
3448,0.2,1.835,21.352
3449,0.2,1.835,32.436
3450,0.2,1.835,21.351
3451,0.2,1.835,32.436
3452,0.2,1.835,21.352
3453,0.2,1.835,32.436
3454,0.2,1.835,21.352
3455,0.2,1.835,32.435
3456,0.2,1.835,21.352
3457,0.2,1.836,32.418
3458,0.2,1.836,21.37
3459,0.2,1.836,32.417
3460,0.2,1.836,21.37
3461,0.2,1.836,32.418
3462,0.2,1.836,21.37
3463,0.2,1.836,32.418
3464,0.2,1.836,21.37
3465,0.2,1.836,32.417
3466,0.2,1.836,21.371
3467,0.2,1.836,32.417
3468,0.2,1.836,21.37
3469,0.2,1.836,32.418
3470,0.2,1.836,21.37
3471,0.2,1.836,32.418
3472,0.2,1.836,21.37
3473,0.2,1.836,32.417
3474,0.2,1.836,21.37
3475,0.2,1.836,32.418
3476,0.2,1.836,21.37
3477,0.2,1.836,32.418
3478,0.2,1.836,21.37
3479,0.2,1.836,32.418
3480,0.2,1.836,21.37
3481,0.2,1.836,32.417
3482,0.2,1.836,21.37
3483,0.2,1.836,32.418
3484,0.2,1.836,21.37
3485,0.2,1.836,32.418
3486,0.2,1.836,21.37
3487,0.2,1.836,32.418
3488,0.2,1.836,21.37
3489,0.2,1.837,32.399
3490,0.2,1.837,21.389
3491,0.2,1.837,32.399
3492,0.2,1.837,21.389
3493,0.2,1.837,32.399
3494,0.2,1.837,21.388
3495,0.2,1.837,32.4
3496,0.2,1.837,21.388
3497,0.2,1.837,32.4
3498,0.2,1.837,21.388
3499,0.2,1.837,32.4
3500,0.2,1.837,21.388
3501,0.2,1.837,32.4
3502,0.2,1.837,21.388
3503,0.2,1.837,32.399
3504,0.2,1.837,21.389
3505,0.2,1.837,32.399
3506,0.2,1.837,21.389
3507,0.2,1.837,32.399
3508,0.2,1.837,21.389
3509,0.2,1.837,32.399
3510,0.2,1.837,21.388
3511,0.2,1.837,32.4
3512,0.2,1.837,21.388
3513,0.2,1.837,32.4
3514,0.2,1.837,21.388
3515,0.2,1.837,32.4
3516,0.2,1.837,21.388
3517,0.2,1.837,32.4
3518,0.2,1.837,21.388
3519,0.2,1.837,32.399
3520,0.2,1.837,21.389
3521,0.2,1.838,32.381
3522,0.2,1.838,21.407
3523,0.2,1.838,32.382
3524,0.2,1.838,21.406
3525,0.2,1.838,32.382
3526,0.2,1.838,21.406
3527,0.2,1.838,32.382
3528,0.2,1.838,21.406
3529,0.2,1.838,32.382
3530,0.2,1.838,21.406
3531,0.2,1.838,32.382
3532,0.2,1.838,21.406
3533,0.2,1.838,32.382
3534,0.2,1.838,21.406
3535,0.2,1.838,32.382
3536,0.2,1.838,21.406
3537,0.2,1.838,32.382
3538,0.2,1.838,21.406
3539,0.2,1.838,32.382
3540,0.2,1.838,21.407
3541,0.2,1.838,32.381
3542,0.2,1.838,21.407
3543,0.2,1.838,32.381
3544,0.2,1.838,21.407
3545,0.2,1.838,32.381
3546,0.2,1.838,21.407
3547,0.2,1.838,32.381
3548,0.2,1.838,21.407
3549,0.2,1.838,32.381
3550,0.2,1.838,21.407
3551,0.2,1.838,32.381
3552,0.2,1.838,21.407
3553,0.2,1.839,32.363
3554,0.2,1.839,21.425
3555,0.2,1.839,32.363
3556,0.2,1.839,21.426
3557,0.2,1.839,32.362
3558,0.2,1.839,21.426
3559,0.2,1.839,32.363
3560,0.2,1.839,21.425
3561,0.2,1.839,32.363
3562,0.2,1.839,21.425
3563,0.2,1.839,32.363
3564,0.2,1.839,21.425
3565,0.2,1.839,32.363
3566,0.2,1.839,21.425
3567,0.2,1.839,32.363
3568,0.2,1.839,21.426
3569,0.2,1.839,32.363
3570,0.2,1.839,21.425
3571,0.2,1.839,32.363
3572,0.2,1.839,21.425
3573,0.2,1.839,32.363
3574,0.2,1.839,21.425
3575,0.2,1.839,32.363
3576,0.2,1.839,21.425
3577,0.2,1.839,32.363
3578,0.2,1.839,21.426
3579,0.2,1.839,32.363
3580,0.2,1.839,21.425
3581,0.2,1.839,32.363
3582,0.2,1.839,21.425
3583,0.2,1.839,32.363
3584,0.2,1.839,21.425
3585,0.2,1.84,32.344
3586,0.2,1.84,21.444
3587,0.2,1.84,32.345
3588,0.2,1.84,21.443
3589,0.2,1.84,32.345
3590,0.2,1.84,21.444
3591,0.2,1.84,32.344
3592,0.2,1.84,21.444
3593,0.2,1.84,32.345
3594,0.2,1.84,21.443
3595,0.2,1.84,32.345
3596,0.2,1.84,21.444
3597,0.2,1.84,32.344
3598,0.2,1.84,21.444
3599,0.2,1.84,32.345
3600,0.2,1.84,21.443
3601,0.2,1.84,32.345
3602,0.2,1.84,21.444
3603,0.2,1.84,32.344
3604,0.2,1.84,21.444
3605,0.2,1.84,32.345
3606,0.2,1.84,21.444
3607,0.2,1.84,32.344
3608,0.2,1.84,21.444
3609,0.2,1.84,32.345
3610,0.2,1.84,21.443
3611,0.2,1.84,32.345
3612,0.2,1.84,21.444
3613,0.2,1.84,32.344
3614,0.2,1.84,21.444
3615,0.2,1.84,32.345
3616,0.2,1.84,21.443
3617,0.2,1.841,32.327
3618,0.2,1.841,21.462
3619,0.2,1.841,32.326
3620,0.2,1.841,21.462
3621,0.2,1.841,32.327
3622,0.2,1.841,21.462
3623,0.2,1.841,32.326
3624,0.2,1.841,21.463
3625,0.2,1.841,32.326
3626,0.2,1.841,21.462
3627,0.2,1.841,32.326
3628,0.2,1.841,21.463
3629,0.2,1.841,32.326
3630,0.2,1.841,21.462
3631,0.2,1.841,32.326
3632,0.2,1.841,21.463
3633,0.2,1.841,32.326
3634,0.2,1.841,21.462
3635,0.2,1.841,32.327
3636,0.2,1.841,21.462
3637,0.2,1.841,32.326
3638,0.2,1.841,21.462
3639,0.2,1.841,32.327
3640,0.2,1.841,21.462
3641,0.2,1.841,32.326
3642,0.2,1.841,21.462
3643,0.2,1.841,32.327
3644,0.2,1.841,21.462
3645,0.2,1.841,32.326
3646,0.2,1.841,21.463
3647,0.2,1.841,32.326
3648,0.2,1.841,21.462
3649,0.2,1.842,32.307
3650,0.2,1.842,21.481
3651,0.2,1.842,32.308
3652,0.2,1.842,21.481
3653,0.2,1.842,32.308
3654,0.2,1.842,21.481
3655,0.2,1.842,32.308
3656,0.2,1.842,21.481
3657,0.2,1.842,32.307
3658,0.2,1.842,21.481
3659,0.2,1.842,32.308
3660,0.2,1.842,21.481
3661,0.2,1.842,32.308
3662,0.2,1.842,21.481
3663,0.2,1.842,32.308
3664,0.2,1.842,21.481
3665,0.2,1.842,32.307
3666,0.2,1.842,21.481
3667,0.2,1.842,32.308
3668,0.2,1.842,21.481
3669,0.2,1.842,32.308
3670,0.2,1.842,21.481
3671,0.2,1.842,32.308
3672,0.2,1.842,21.481
3673,0.2,1.842,32.307
3674,0.2,1.842,21.481
3675,0.2,1.842,32.308
3676,0.2,1.842,21.481
3677,0.2,1.842,32.308
3678,0.2,1.842,21.481
3679,0.2,1.842,32.308
3680,0.2,1.842,21.481
3681,0.2,1.843,32.29
3682,0.2,1.843,21.499
3683,0.2,1.843,32.29
3684,0.2,1.843,21.499
3685,0.2,1.843,32.29
3686,0.2,1.843,21.499
3687,0.2,1.843,32.29
3688,0.2,1.843,21.499
3689,0.2,1.843,32.29
3690,0.2,1.843,21.499
3691,0.2,1.843,32.29
3692,0.2,1.843,21.499
3693,0.2,1.843,32.289
3694,0.2,1.843,21.5
3695,0.2,1.843,32.289
3696,0.2,1.843,21.5
3697,0.2,1.843,32.289
3698,0.2,1.843,21.5
3699,0.2,1.843,32.289
3700,0.2,1.843,21.5
3701,0.2,1.843,32.289
3702,0.2,1.843,21.5
3703,0.2,1.843,32.289
3704,0.2,1.843,21.5
3705,0.2,1.843,32.289
